time,count
3959.8,1044
3959.8,1045
3960.5,1045
3960.5,1046
3961.3,1046
3961.3,1047
3968,1047
3968,1048
3968.7,1048
3968.7,1049
3972.2,1049
3972.2,1050
3975.2,1050
3975.2,1051
3976.4,1051
3976.4,1052
3983.7,1052
3983.7,1053
3985.7,1053
3985.7,1054
3989.2,1054
3989.2,1055
3990.6,1055
3990.6,1056
3993.5,1056
3993.5,1057
3994.3,1057
3994.3,1058
3995.9,1058
3995.9,1059
3997,1059
3997,1060
3999.1,1060
3999.1,1061
4000.2,1061
4000.2,1062
4004.1,1062
4004.1,1063
4008.8,1063
4008.8,1064
4012.8,1064
4012.8,1065
4014.8,1065
4014.8,1066
4018.1,1066
4018.1,1067
4019.2,1067
4019.2,1068
4020.3,1068
4020.3,1069
4023,1069
4023,1070
4024.3,1070
4024.3,1071
4026.9,1071
4026.9,1072
4027.6,1072
4027.6,1073
4029.6,1073
4029.6,1074
4031.8,1074
4031.8,1075
4035.2,1075
4035.2,1076
4037.5,1076
4037.5,1077
4039.3,1077
4039.3,1078
4044.6,1078
4044.6,1079
4047.7,1079
4047.7,1080
4077.5,1080
4077.5,1081
4089.5,1081
4089.5,1082
4095.7,1082
4095.7,1083
4104.3,1083
4104.3,1084
4110.6,1084
4110.6,1085
4115.9,1085
4115.9,1086
4121.2,1086
4121.2,1087
4124.4,1087
4124.4,1088
4130.4,1088
4130.4,1089
4135.4,1089
4135.4,1090
4137.4,1090
4137.4,1091
4148,1091
4148,1092
4154.4,1092
4154.4,1093
4167.1,1093
4167.1,1094
4175.1,1094
4175.1,1095
4180.5,1095
4180.5,1096
4184.1,1096
4184.1,1097
4190.8,1097
4190.8,1098
4200.3,1098
4200.3,1099
4205.3,1099
4205.3,1100
4207.3,1100
4207.3,1101
4210.7,1101
4210.7,1102
4220.7,1102
4220.7,1103
4222.4,1103
4222.4,1104
4225.4,1104
4225.4,1105
4228.4,1105
4228.4,1106
4241,1106
4241,1107
4244,1107
4244,1108
4250,1108
4250,1109
4252.4,1109
4252.4,1110
4257.3,1110
4257.3,1111
4259.6,1111
4259.6,1112
4261.2,1112
4261.2,1113
4266.1,1113
4266.1,1114
4269.4,1114
4269.4,1115
4276.5,1115
4276.5,1116
4285,1116
4285,1117
4285.6,1117
4285.6,1118
4287,1118
4287,1119
4294,1119
4294,1120
4305.8,1120
4305.8,1121
4312.4,1121
4312.4,1122
4314.9,1122
4314.9,1123
4318.7,1123
4318.7,1124
4320.5,1124
4320.5,1125
4322.5,1125
4322.5,1126
4324.8,1126
4324.8,1127
4327.3,1127
4327.3,1128
4330.8,1128
4330.8,1129
4333.5,1129
